page_id	text	label	Pattern Category
3236	10622	Limited stock alert: 5 protection plans remaining at this price.	1	Fake Urgency and Scarcity
3237	10623	Limited stock alert: 2 e-books remaining at this price.	1	Fake Urgency and Scarcity
3238	10624	Limited stock alert: 2 protection plans remaining at this price.	1	Fake Urgency and Scarcity
3239	10625	Confusing layout leads you to accidentally opt in.	1	User Interface Deception
3240	10626	Confusing layout leads you to accidentally opt in.	1	User Interface Deception
3241	10627	Confusing layout leads you to accidentally opt in.	1	User Interface Deception
3242	10628	Confusing layout leads you to accidentally subscribe.	1	User Interface Deception
3243	10629	Important details hidden in the terms lead to unexpected charges.	1	User Interface Deception
3244	10630	Important details hidden in the terms lead to unexpected charges.	1	User Interface Deception
3245	10631	Important details hidden in the terms lead to unexpected charges.	1	User Interface Deception
3246	10632	Important details hidden in the terms lead to unexpected charges.	1	User Interface Deception
3247	10633	‘No thanks’ button almost invisible, pushing you to upgrade.	1	User Interface Deception
3248	10634	‘No thanks’ button almost invisible, pushing you to donate.	1	User Interface Deception
3249	10635	‘No thanks’ button almost invisible, pushing you to donate.	1	User Interface Deception
3250	10636	‘No thanks’ button almost invisible, pushing you to donate.	1	User Interface Deception
3251	10637	Continue as a guest or register to save 10 minutes on your next purchase.	1	Forced Account Creation
3252	10638	Continue as a guest or register to save 5 minutes on your next purchase.	1	Forced Account Creation
3253	10639	Continue as a guest or register to save 5 minutes on your next purchase.	1	Forced Account Creation
3254	10640	Continue as a guest or register to save 5 minutes on your next purchase.	1	Forced Account Creation
3255	10641	Members only: Sign up to see prices and checkout.	1	Forced Account Creation
3256	10642	Members only: Sign up to see prices and checkout.	1	Forced Account Creation
3257	10643	Members only: Sign up to see prices and checkout.	1	Forced Account Creation
3258	10644	Members only: Sign up to see prices and checkout.	1	Forced Account Creation
3259	10645	Unlock member-exclusive discounts by registering now.	1	Forced Account Creation
3260	10646	Unlock member-exclusive discounts by registering now.	1	Forced Account Creation
3261	10647	Unlock member-exclusive discounts by registering now.	1	Forced Account Creation
3262	10648	Unlock member-exclusive discounts by registering now.	1	Forced Account Creation
3263	10649	Check carefully: We’ve added a software upgrade for you! (Remove it if you don't want it)	1	Sneak into Basket
3264	10650	Check carefully: We’ve added a e-book for you! (Remove it if you don't want it)	1	Sneak into Basket
3265	10651	Check carefully: We’ve added a e-book for you! (Remove it if you don't want it)	1	Sneak into Basket
3266	10652	Check carefully: We’ve added a protection plan for you! (Remove it if you don't want it)	1	Sneak into Basket
3267	10653	Bonus offer added to your cart! Confirm at checkout (Easy to miss).	1	Sneak into Basket
3268	10654	Bonus offer added to your cart! Confirm at checkout (Easy to miss).	1	Sneak into Basket
3269	10655	Bonus offer added to your cart! Confirm at checkout (Easy to miss).	1	Sneak into Basket
3270	10656	Bonus offer added to your cart! Confirm at checkout (Easy to miss).	1	Sneak into Basket
3271	10657	A complimentary protection plan has been added to your basket (Extra charge applied).	1	Sneak into Basket
3272	10658	A complimentary e-book has been added to your basket (Extra charge applied).	1	Sneak into Basket
3273	10659	A complimentary software upgrade has been added to your basket (Extra charge applied).	1	Sneak into Basket
3274	10660	A complimentary software upgrade has been added to your basket (Extra charge applied).	1	Sneak into Basket
3275	10661	Looking for X? Most users enjoyed Y instead (Not really what you wanted).	1	Misdirection
3276	10662	Looking for X? Most users enjoyed Y instead (Not really what you wanted).	1	Misdirection
3277	10663	Looking for X? Most users enjoyed Y instead (Not really what you wanted).	1	Misdirection
3278	10664	Looking for X? Most users enjoyed Y instead (Not really what you wanted).	1	Misdirection
3279	10665	Don’t miss our recommended add-ons! (Distracts from necessary items).	1	Misdirection
3280	10666	Don’t miss our recommended add-ons! (Distracts from necessary items).	1	Misdirection
3281	10667	Don’t miss our recommended add-ons! (Distracts from necessary items).	1	Misdirection
3282	10668	Don’t miss our recommended add-ons! (Distracts from necessary items).	1	Misdirection
3283	10669	Skip the basics, go for the premium (More expensive than needed).	1	Misdirection
3284	10670	Skip the basics, go for the premium (More expensive than needed).	1	Misdirection
3285	10671	Skip the basics, go for the premium (More expensive than needed).	1	Misdirection
3286	10672	Skip the basics, go for the premium (More expensive than needed).	1	Misdirection
3287	10673	See final price at checkout (Does not include taxes and fees).	1	Hidden Costs
3288	10674	See final price at checkout (Does not include taxes and fees).	1	Hidden Costs
3289	10675	See final price at checkout (Does not include taxes and fees).	1	Hidden Costs
3290	10676	See final price at checkout (Does not include taxes and fees).	1	Hidden Costs
3291	10677	Free shipping on all orders! (Minimum purchase required not clearly stated).	1	Hidden Costs
3292	10678	Free shipping on all orders! (Minimum purchase required not clearly stated).	1	Hidden Costs
3293	10679	Free shipping on all orders! (Minimum purchase required not clearly stated).	1	Hidden Costs
3294	10680	Free shipping on all orders! (Minimum purchase required not clearly stated).	1	Hidden Costs
3295	10681	Added benefits come with a small service fee (Details in the fine print).	1	Hidden Costs
3296	10682	Added benefits come with a small service fee (Details in the fine print).	1	Hidden Costs
3297	10683	Added benefits come with a small service fee (Details in the fine print).	1	Hidden Costs
3298	10684	Added benefits come with a small service fee (Details in the fine print).	1	Hidden Costs
3299	10685	Flash Sale: Prices slashed for the next this weekend! Act now!	1	Fake Urgency and Scarcity
3300	10686	Exclusive access can be yours! Subscribe for a 14-day trial (CC required).	1	Subscription Trickery
3301	10687	Continue as a guest or register to save 10 minutes on your next purchase.	1	Forced Account Creation
3302	10688	Free shipping on all orders! (Minimum purchase required not clearly stated).	1	Hidden Costs
3303	10689	Only a few left! Secure your protection plan before it's too late.	1	Fake Urgency and Scarcity
3304	10690	Members only: Sign up to see prices and checkout.	1	Forced Account Creation
3305	10691	Only a few left! Secure your software upgrade before it's too late.	1	Fake Urgency and Scarcity
3306	10692	Free shipping on all orders! (Minimum purchase required not clearly stated).	1	Hidden Costs
3307	10693	‘No thanks’ button almost invisible, pushing you to upgrade.	1	User Interface Deception
3308	10694	Confusing layout leads you to accidentally opt in.	1	User Interface Deception
3309	10695	Important details hidden in the terms lead to unexpected charges.	1	User Interface Deception
3310	10696	Limited stock alert: 2 protection plans remaining at this price.	1	Fake Urgency and Scarcity
3311	10697	Confusing layout leads you to accidentally opt in.	1	User Interface Deception
3312	10698	Unlock member-exclusive discounts by registering now.	1	Forced Account Creation
3313	10699	Only a few left! Secure your protection plan before it's too late.	1	Fake Urgency and Scarcity
3314	10700	Don’t miss our recommended add-ons! (Distracts from necessary items).	1	Misdirection
3315	10701	Join now and get premium features! (Just a small fee to start)	1	Subscription Trickery
3316	10702	Join now and get full access! (Just a small fee to start)	1	Subscription Trickery
3317	10703	Join now and get full access! (Just a small fee to start)	1	Subscription Trickery
3318	10704	Join now and get full access! (Just a small fee to start)	1	Subscription Trickery
3319	10705	Unlock your monthly subscription for only £2!	1	Subscription Trickery
3320	10706	Unlock your yearly subscription for only $5!	1	Subscription Trickery
3321	10707	Unlock your monthly subscription for only $1!	1	Subscription Trickery
3322	10708	Unlock your monthly subscription for only $5!	1	Subscription Trickery
3323	10709	Get instant access with our 7-day trial (Payment info required)	1	Subscription Trickery
3324	10710	Get instant access with our 7-day trial (Payment info required)	1	Subscription Trickery
3325	10711	Get instant access with our 7-day trial (Payment info required)	1	Subscription Trickery
3326	10712	Get instant access with our 30-day trial (Payment info required)	1	Subscription Trickery
3327	10713	Hurry! Only 3 items left at this price!	1	Fake Urgency and Scarcity
3328	10714	Hurry! Only 5 items left at this price!	1	Fake Urgency and Scarcity
3329	10715	Hurry! Only 3 items left at this price!	1	Fake Urgency and Scarcity
3330	10716	Hurry! Only 5 items left at this price!	1	Fake Urgency and Scarcity
3331	10717	Offer ends in just 24 hours! Don't miss out!	1	Fake Urgency and Scarcity
3332	10718	Offer ends in just 2 days! Don't miss out!	1	Fake Urgency and Scarcity
3333	10719	Offer ends in just 24 hours! Don't miss out!	1	Fake Urgency and Scarcity
3334	10720	Offer ends in just 2 days! Don't miss out!	1	Fake Urgency and Scarcity
3335	10721	Last chance to grab your deal before it’s gone forever!	1	Fake Urgency and Scarcity
3336	10722	Last chance to grab your deal before it’s gone forever!	1	Fake Urgency and Scarcity
3337	10723	Last chance to grab your deal before it’s gone forever!	1	Fake Urgency and Scarcity
3338	10724	Last chance to grab your deal before it’s gone forever!	1	Fake Urgency and Scarcity
3339	10725	Click here to confirm, but actually subscribes you to our newsletter.	1	User Interface Deception
3340	10726	Click here to agree, but actually subscribes you to our newsletter.	1	User Interface Deception
